serviceCharge,heatingType,newlyConst,balcony,picturecount,pricetrend,totalRent,yearConstructed,scoutId,firingTypes,hasKitchen,cellar,baseRent,livingSpace,condition,interiorQual,petsAllowed,lift,typeOfFlat,geo_plz,noRooms,floor,noRoomsRange,garden,livingSpaceRange,regio3,heatingCosts,date
113,NA,FALSE,FALSE,8,5.55,690,NA,115663762,NA,TRUE,FALSE,577,28,NA,NA,no,TRUE,NA,80939,1,2,1,FALSE,1,Freimann,NA,Feb20
175,district_heating,FALSE,TRUE,7,5.59,1385,1980,115633384,district_heating,FALSE,TRUE,1210,60,NA,normal,no,TRUE,apartment,80333,2,6,2,FALSE,2,Maxvorstadt,NA,Feb20
250,NA,TRUE,TRUE,43,5.23,NA,2019,115631698,NA,FALSE,TRUE,3000,77,first_time_use,NA,negotiable,TRUE,NA,81925,3,NA,3,FALSE,3,Bogenhausen,NA,Feb20
200,NA,FALSE,TRUE,19,5.56,1900,NA,113744303,NA,TRUE,TRUE,1700,89,NA,NA,no,FALSE,apartment,81677,3.5,1,3,FALSE,4,Bogenhausen,NA,Oct19
0,NA,FALSE,TRUE,21,5.57,1650,1983,115622801,combined_heat_and_power_fossil_fuels,FALSE,TRUE,1650,54,NA,NA,NA,TRUE,NA,81541,2,10,2,FALSE,2,Ramersdorf,NA,Feb20
160,central_heating,FALSE,TRUE,18,7.23,2600,1912,107444033,oil,TRUE,FALSE,2310,133,mint_condition,NA,no,FALSE,roof_storey,80634,3,3,3,FALSE,6,Neuhausen,130,May19
300,floor_heating,TRUE,TRUE,24,6.13,NA,2018,110841906,gas,FALSE,TRUE,2060,125,first_time_use,sophisticated,no,FALSE,maisonette,81735,4,NA,4,TRUE,6,Perlach,NA,May19
50,central_heating,FALSE,FALSE,9,4.18,900,NA,115668106,NA,TRUE,FALSE,850,11,modernized,sophisticated,no,FALSE,apartment,80469,1,2,1,FALSE,1,Altstadt,NA,Feb20
156,NA,TRUE,TRUE,5,4.46,2106,2019,115549296,gas,TRUE,FALSE,1950,77.99,first_time_use,NA,NA,FALSE,apartment,81545,2,NA,2,TRUE,3,Harlaching,NA,Feb20
150,central_heating,FALSE,TRUE,11,8.45,1650,1971,100617250,natural_gas_heavy,TRUE,TRUE,1500,76,fully_renovated,sophisticated,NA,TRUE,apartment,81379,3.5,2,3,FALSE,3,Obersendling,NA,Oct19
260,central_heating,TRUE,TRUE,4,5.56,2650,2019,113168999,gas,FALSE,TRUE,2300,101,first_time_use,sophisticated,NA,FALSE,NA,81927,3,0,3,TRUE,5,Bogenhausen,NA,Oct19
200,floor_heating,TRUE,TRUE,10,6.1,1775,2018,111390553,district_heating,TRUE,TRUE,1495,80.62,first_time_use,sophisticated,negotiable,TRUE,apartment,81249,3,3,3,FALSE,3,Aubing,NA,May19
0,NA,FALSE,TRUE,22,7.32,1400,1986,111287924,electricity,FALSE,TRUE,1400,43,NA,NA,NA,TRUE,NA,80339,1,3,1,FALSE,2,Schwanthalerhöhe,NA,May19
150,central_heating,FALSE,TRUE,10,5.51,1250,2004,110956921,electricity,TRUE,TRUE,1100,35,mint_condition,normal,NA,TRUE,apartment,81829,1,NA,1,FALSE,1,Riem,NA,Feb20
500,central_heating,FALSE,TRUE,26,4.47,3000,1887,113719956,NA,FALSE,TRUE,2500,133,modernized,NA,negotiable,TRUE,roof_storey,80331,3,5,3,FALSE,6,Altstadt,NA,Oct19
552,central_heating,FALSE,TRUE,25,7.82,NA,2011,106813300,district_heating,TRUE,TRUE,4500,189.17,NA,luxury,negotiable,TRUE,apartment,80797,4,4,4,FALSE,7,Schwabing_West,NA,Sep18
96,NA,FALSE,FALSE,3,5.65,570.6,1958,115666636,NA,FALSE,FALSE,474.6,31,well_kept,NA,NA,FALSE,NA,81549,1,1,1,FALSE,1,Obergiesing,40,Feb20
400,floor_heating,TRUE,TRUE,9,7.01,2200,2018,110461594,district_heating,FALSE,FALSE,1800,99,first_time_use,sophisticated,NA,TRUE,ground_floor,81379,4.5,0,4,TRUE,4,Obersendling,NA,May19
180,central_heating,FALSE,TRUE,7,4.88,1420,2005,115543120,natural_gas_light,FALSE,TRUE,1240,75,NA,NA,no,FALSE,apartment,81245,3,1,3,TRUE,3,Obermenzing,NA,Feb20
0,NA,FALSE,TRUE,29,5.6,2500,NA,115561165,NA,FALSE,TRUE,2500,125,NA,NA,NA,FALSE,NA,81369,5,1,5,FALSE,6,Obersendling,NA,Feb20
120,central_heating,FALSE,TRUE,15,7.69,995,NA,110866867,NA,TRUE,TRUE,875,32,well_kept,normal,no,TRUE,apartment,80797,1,1,1,FALSE,1,Schwabing_West,NA,May19
150,NA,FALSE,FALSE,9,6.83,1150,NA,110989067,NA,FALSE,FALSE,1000,40,NA,sophisticated,NA,FALSE,raised_ground_floor,81679,2,NA,2,TRUE,1,Bogenhausen,NA,May19
170,central_heating,FALSE,FALSE,12,5.88,NA,NA,113825619,NA,TRUE,FALSE,650,21,first_time_use_after_refurbishment,NA,NA,TRUE,apartment,81669,1,4,1,FALSE,1,Ramersdorf,NA,Oct19
232,heat_pump,FALSE,TRUE,9,7.24,NA,2017,110698863,NA,FALSE,TRUE,1560,84.94,NA,NA,NA,TRUE,apartment,80997,3,4,3,FALSE,4,Moosach,NA,May19
250,central_heating,FALSE,TRUE,10,5.57,1700,1981,115597901,district_heating,TRUE,TRUE,1450,88.33,NA,NA,NA,TRUE,NA,80805,3,4,3,FALSE,4,Schwabing,NA,Feb20
0,NA,FALSE,TRUE,19,5.86,1290,1972,115533941,oil,FALSE,FALSE,1290,21,NA,NA,NA,TRUE,NA,80796,1,5,1,FALSE,1,Schwabing_West,NA,Feb20
120,NA,FALSE,TRUE,6,6.19,1160,1964,111414235,NA,TRUE,TRUE,1040,53,first_time_use_after_refurbishment,luxury,NA,TRUE,apartment,81477,2,1,2,FALSE,2,Solln,NA,May19
66,district_heating,TRUE,TRUE,11,7.38,1264,2018,106341617,district_heating,FALSE,TRUE,1154,46.16,first_time_use,sophisticated,negotiable,TRUE,terraced_flat,81369,1,0,1,FALSE,2,Sendling_Westpark,44,Sep18
150,heat_pump,FALSE,TRUE,12,4.79,NA,2018,115349805,NA,FALSE,FALSE,2490,125.74,first_time_use,sophisticated,NA,FALSE,roof_storey,81739,4,2,4,FALSE,6,Perlach,NA,Feb20
395,floor_heating,TRUE,TRUE,11,6.75,NA,2019,110363742,NA,TRUE,TRUE,2030,104,NA,sophisticated,NA,TRUE,NA,81673,3,2,3,TRUE,5,Berg_am_Laim,NA,May19
291,central_heating,TRUE,TRUE,10,6.9,890,2018,110007117,gas,TRUE,FALSE,599,20,first_time_use,NA,no,TRUE,apartment,81829,1,3,1,FALSE,1,Riem,NA,May19
330,floor_heating,FALSE,TRUE,5,5.94,1995,1970,113799204,gas,TRUE,TRUE,1665,100,well_kept,normal,no,TRUE,apartment,80805,3.5,4,3,TRUE,4,Schwabing,NA,Oct19
158,central_heating,TRUE,TRUE,17,5.7,2655,2019,111191432,district_heating,TRUE,TRUE,2367,99.25,first_time_use,sophisticated,negotiable,TRUE,apartment,81371,3,4,3,FALSE,4,Sendling,130,Oct19
0,NA,FALSE,TRUE,25,5.26,1400,1973,115661169,district_heating,FALSE,FALSE,1400,42,NA,NA,NA,FALSE,NA,81925,2,2,2,FALSE,2,Bogenhausen,NA,Feb20
68.74,central_heating,TRUE,FALSE,2,5.09,604.33,2019,113680332,NA,FALSE,TRUE,487.2,33.37,NA,NA,NA,TRUE,ground_floor,81739,1,0,1,FALSE,1,Perlach,48.39,Oct19
261.35,central_heating,TRUE,TRUE,12,5.41,2311.35,2019,115690619,district_heating,FALSE,TRUE,2050,90.12,first_time_use,sophisticated,negotiable,TRUE,apartment,81541,3,3,3,FALSE,4,Haidhausen,NA,Feb20
0,NA,FALSE,TRUE,29,7.65,3750,NA,107337751,NA,FALSE,TRUE,3750,155,NA,NA,NA,FALSE,NA,80805,5,2,5,FALSE,7,Schwabing,NA,Sep18
0,NA,FALSE,TRUE,21,7.44,1100,1973,111063423,oil,FALSE,FALSE,1100,29,NA,NA,NA,TRUE,NA,80807,1,3,1,TRUE,1,Milbertshofen,NA,May19
0,NA,FALSE,TRUE,14,5.76,1500,1985,92020666,NA,TRUE,FALSE,1500,44,well_kept,sophisticated,no,TRUE,apartment,80337,1.5,3,1,FALSE,2,Sendling,NA,Feb20
130,self_contained_central_heating,FALSE,TRUE,0,5.56,1980,1965,113871619,gas,TRUE,TRUE,1850,79,fully_renovated,sophisticated,NA,TRUE,apartment,81677,3,1,3,FALSE,3,Bogenhausen,NA,Oct19
120,central_heating,FALSE,TRUE,7,6.19,1595,1998,111356046,NA,TRUE,FALSE,1375,81,NA,NA,NA,TRUE,NA,81479,3,2,3,FALSE,4,Solln,100,May19
350,district_heating,TRUE,TRUE,15,7.37,3280,2017,104610925,pellet_heating,TRUE,TRUE,2930,114.9,first_time_use,sophisticated,NA,TRUE,penthouse,81825,3.5,4,3,FALSE,5,Berg_am_Laim,NA,Sep18
190,central_heating,FALSE,TRUE,5,5.13,NA,1992,43951288,gas,TRUE,TRUE,1160,56,well_kept,normal,negotiable,FALSE,roof_storey,81735,2,2,2,TRUE,2,Perlach,NA,Oct19
290.7,district_heating,FALSE,TRUE,18,7.53,3420.7,1902,111206789,combined_heat_and_power_fossil_fuels,FALSE,TRUE,2900,171,refurbished,sophisticated,NA,TRUE,apartment,80801,3,3,3,FALSE,7,Schwabing_West,230,May19
50,central_heating,FALSE,FALSE,3,4.18,1180,NA,115505543,NA,TRUE,FALSE,1130,18,modernized,sophisticated,no,FALSE,apartment,80469,1,5,1,FALSE,1,Altstadt,NA,Feb20
120,central_heating,FALSE,TRUE,10,5.81,2940,1951,114968372,gas,FALSE,TRUE,2700,126.85,modernized,sophisticated,negotiable,TRUE,maisonette,80801,3,5,3,FALSE,6,Schwabing,120,Feb20
210,floor_heating,FALSE,TRUE,12,5.26,3090,2018,108338747,district_heating,TRUE,TRUE,2600,137,mint_condition,luxury,negotiable,TRUE,apartment,81927,5,2,5,FALSE,6,Bogenhausen,200,Feb20
0,NA,FALSE,TRUE,27,5.71,1750,1984,113693595,gas,FALSE,FALSE,1750,60,NA,NA,NA,TRUE,NA,81673,2,1,2,FALSE,2,Berg_am_Laim,NA,Oct19
77,central_heating,FALSE,TRUE,9,5.2,1247,2006,113816546,natural_gas_light,TRUE,TRUE,998,64.27,well_kept,sophisticated,NA,FALSE,roof_storey,81245,2,2,2,FALSE,3,Obermenzing,92,Oct19
200,NA,FALSE,TRUE,8,7.56,2800,NA,106554745,NA,TRUE,TRUE,2800,70,NA,NA,NA,FALSE,other,81675,2,2,2,FALSE,3,Haidhausen,NA,Sep18
125,central_heating,FALSE,FALSE,15,5.98,1620,1979,113856764,natural_gas_light,TRUE,TRUE,1495,65,modernized,NA,negotiable,FALSE,ground_floor,81539,3,0,3,TRUE,3,Obergiesing,NA,Oct19
150,central_heating,FALSE,TRUE,6,4.88,1800,1972,115708252,oil,TRUE,TRUE,1650,99,refurbished,normal,negotiable,FALSE,apartment,81247,3,1,3,TRUE,4,Obermenzing,NA,Feb20
170,central_heating,FALSE,FALSE,25,6.71,1030,1993,111271417,gas,TRUE,TRUE,780,56,well_kept,sophisticated,NA,TRUE,roof_storey,81673,1,4,1,TRUE,2,Berg_am_Laim,NA,May19
100,central_heating,FALSE,TRUE,9,6.58,1600,1987,110660708,gas,FALSE,TRUE,1400,67,first_time_use_after_refurbishment,sophisticated,NA,FALSE,apartment,80937,3,2,3,TRUE,3,Am_Hart,60,May19
273,NA,FALSE,TRUE,8,4.89,2373,NA,113854712,NA,TRUE,TRUE,2100,95,NA,NA,NA,FALSE,other,80538,3,4,3,FALSE,4,Lehel,NA,Oct19
179,floor_heating,FALSE,TRUE,13,5.56,1279,2012,113782294,district_heating,TRUE,FALSE,1100,49,mint_condition,NA,no,TRUE,terraced_flat,81925,1,NA,1,TRUE,2,Bogenhausen,NA,Oct19
100,central_heating,FALSE,TRUE,8,6.28,800,NA,111379514,NA,TRUE,TRUE,700,35,NA,NA,no,FALSE,ground_floor,81476,1,NA,1,TRUE,1,Forstenried,NA,May19
170,district_heating,FALSE,TRUE,1,4.8,1250,1972,115382265,district_heating,TRUE,TRUE,1080,55,refurbished,sophisticated,no,TRUE,apartment,81737,2.5,4,2,FALSE,2,Perlach,NA,Feb20
607,central_heating,FALSE,FALSE,21,4.18,3347,1899,115423189,district_heating,FALSE,TRUE,2740,137,fully_renovated,NA,NA,TRUE,maisonette,80331,4,5,4,FALSE,6,Altstadt,NA,Feb20
238,NA,FALSE,TRUE,15,5.56,1688,2014,113682820,NA,TRUE,TRUE,1370,61.6,refurbished,sophisticated,NA,TRUE,NA,81677,2,2,2,FALSE,3,Bogenhausen,NA,Oct19
980,floor_heating,FALSE,TRUE,15,5.65,NA,1874,110834284,geothermal,TRUE,TRUE,5800,255,mint_condition,luxury,NA,TRUE,roof_storey,80331,5,3,5,TRUE,7,Altstadt,NA,May19
250,floor_heating,FALSE,TRUE,12,4.58,1900,2009,115439918,gas,TRUE,TRUE,1650,92,mint_condition,luxury,NA,TRUE,NA,81479,2,1,2,FALSE,4,Solln,NA,Feb20
400,floor_heating,FALSE,TRUE,38,5.62,3900,NA,115173512,NA,TRUE,TRUE,3840,153,NA,NA,negotiable,TRUE,apartment,80337,4,4,4,TRUE,7,Ludwigsvorstadt_Isarvorstadt,NA,Feb20
424,NA,TRUE,FALSE,11,7.71,3414,2017,107372989,district_heating,FALSE,FALSE,2990,121.86,first_time_use,luxury,NA,FALSE,roof_storey,80336,4,4,4,FALSE,6,Ludwigsvorstadt_Isarvorstadt,NA,Sep18
50,central_heating,FALSE,FALSE,4,5.42,940,NA,115631201,NA,TRUE,FALSE,890,13,modernized,sophisticated,no,FALSE,apartment,80337,1,4,1,FALSE,1,Ludwigsvorstadt_Isarvorstadt,NA,Feb20
156.93,central_heating,TRUE,TRUE,2,5.09,1208.21,2019,113680525,NA,FALSE,TRUE,940.82,76.18,NA,NA,NA,TRUE,apartment,81739,3,3,3,FALSE,3,Perlach,110.46,Oct19
200,gas_heating,FALSE,TRUE,16,5.1,1455,NA,115649478,gas,FALSE,FALSE,1255,70.32,refurbished,NA,no,FALSE,other,81375,3,1,3,FALSE,3,Hadern,NA,Feb20
225,central_heating,FALSE,TRUE,11,5.71,1296,1992,113788002,natural_gas_light,FALSE,TRUE,1071,76,NA,normal,no,FALSE,terraced_flat,81825,3,0,3,FALSE,3,Berg_am_Laim,NA,Oct19
420,central_heating,FALSE,TRUE,13,4.89,4220,1998,113003771,natural_gas_light,TRUE,TRUE,3500,162,well_kept,luxury,no,TRUE,roof_storey,80538,5.5,5,5,TRUE,7,Lehel,NA,Oct19
300,gas_heating,FALSE,TRUE,10,6.63,1950,1991,109483726,natural_gas_heavy,TRUE,TRUE,1650,89.44,well_kept,sophisticated,NA,TRUE,ground_floor,80639,3,0,3,TRUE,4,Nymphenburg,NA,May19
240,floor_heating,FALSE,TRUE,10,5.93,1640,2014,77782466,gas,TRUE,TRUE,1400,89,mint_condition,sophisticated,NA,TRUE,apartment,81549,3,1,3,FALSE,4,Ramersdorf,NA,May19
0,NA,TRUE,TRUE,29,6.13,2350,2019,111168924,district_heating,FALSE,FALSE,2350,85,NA,NA,NA,TRUE,NA,81737,3,5,3,FALSE,4,Perlach,NA,May19
200,NA,FALSE,TRUE,21,5.39,1390,NA,114747545,NA,TRUE,FALSE,1190,56.5,mint_condition,NA,no,TRUE,other,81373,2,4,2,FALSE,2,Sendling_Westpark,NA,Feb20
280,floor_heating,FALSE,TRUE,15,7.3,1980,2001,107285639,geothermal,TRUE,TRUE,1700,100,well_kept,sophisticated,no,TRUE,other,81829,4,2,4,FALSE,4,Riem,NA,Sep18
140,central_heating,FALSE,TRUE,10,9.4,1530,2012,99895800,natural_gas_light,TRUE,TRUE,1290,40.2,mint_condition,sophisticated,no,TRUE,roof_storey,80807,2,5,2,FALSE,1,Milbertshofen,NA,Oct19
380,floor_heating,FALSE,TRUE,16,NA,2880,NA,70515550,NA,TRUE,TRUE,2500,125,refurbished,luxury,NA,FALSE,penthouse,81679,3,2,3,FALSE,6,Bogenhausen,NA,Feb20
200,NA,FALSE,TRUE,8,7.24,1400,2012,110646028,NA,TRUE,FALSE,1200,48,mint_condition,sophisticated,no,TRUE,apartment,80992,2,1,2,FALSE,2,Moosach,NA,May19
290,floor_heating,FALSE,TRUE,10,7.09,2280,2008,111242023,district_heating,TRUE,TRUE,1990,80,mint_condition,sophisticated,NA,TRUE,NA,80335,3,1,3,FALSE,3,Maxvorstadt,NA,May19
220,oil_heating,FALSE,FALSE,12,5.59,1270,1956,114651243,oil,TRUE,TRUE,1050,67,mint_condition,normal,no,FALSE,roof_storey,80799,2,6,2,FALSE,3,Maxvorstadt,NA,Feb20
400,central_heating,FALSE,TRUE,16,4.92,2900,1967,113430408,gas,TRUE,TRUE,2500,137.8,well_kept,sophisticated,NA,FALSE,penthouse,81479,3.5,2,3,TRUE,6,Solln,NA,Oct19
100,electric_heating,FALSE,TRUE,15,5.94,1290,1955,112359190,heat_supply,TRUE,TRUE,1190,35,modernized,normal,no,FALSE,terraced_flat,80801,1,0,1,FALSE,1,Schwabing,NA,Feb20
450,district_heating,FALSE,TRUE,12,6.96,4795,1982,110598931,gas,TRUE,FALSE,4345,155,first_time_use_after_refurbishment,luxury,NA,FALSE,maisonette,81679,4,1,4,FALSE,7,Bogenhausen,NA,May19
130,self_contained_central_heating,FALSE,TRUE,16,5.78,1780,1927,113790955,gas,TRUE,TRUE,1650,92.1,first_time_use_after_refurbishment,sophisticated,no,FALSE,apartment,80687,3.5,3,3,TRUE,4,Laim,NA,Oct19
69.26,central_heating,TRUE,FALSE,2,5.09,608.86,2019,113680469,NA,FALSE,TRUE,490.85,33.62,NA,NA,NA,TRUE,ground_floor,81739,1,0,1,FALSE,1,Perlach,48.75,Oct19
250,central_heating,FALSE,TRUE,10,5.94,2500,1902,111204880,gas,TRUE,TRUE,2250,105,fully_renovated,sophisticated,no,TRUE,apartment,80469,3,1,3,FALSE,5,Altstadt,NA,May19
220,district_heating,FALSE,TRUE,5,5.4,1645,1968,115562059,district_heating,TRUE,TRUE,1225,78,modernized,sophisticated,negotiable,FALSE,raised_ground_floor,80689,3,0,3,TRUE,3,Laim,110,Feb20
200,district_heating,FALSE,TRUE,10,7.79,1400,1966,107322148,district_heating,TRUE,TRUE,1200,74.8,first_time_use_after_refurbishment,sophisticated,no,TRUE,apartment,81927,3,6,3,FALSE,3,Bogenhausen,NA,Sep18
390,central_heating,FALSE,FALSE,11,5.88,2640,1926,73626700,gas,FALSE,TRUE,2250,132.19,well_kept,sophisticated,negotiable,FALSE,apartment,80638,4,1,4,FALSE,6,Neuhausen,NA,Oct19
415,central_heating,FALSE,TRUE,24,5.26,NA,1973,114771360,oil,TRUE,TRUE,2060,120,well_kept,NA,no,TRUE,apartment,81679,4,NA,4,FALSE,5,Bogenhausen,NA,Feb20
180,NA,FALSE,TRUE,16,5.86,2680,NA,113862829,NA,TRUE,FALSE,2500,147,first_time_use,NA,NA,TRUE,roof_storey,80992,4.5,4,4,TRUE,6,Moosach,NA,Oct19
0,NA,FALSE,TRUE,28,7.53,2100,NA,111248433,NA,FALSE,FALSE,2100,74,NA,NA,NA,TRUE,NA,80796,3,3,3,FALSE,3,Schwabing_West,NA,May19
100,gas_heating,FALSE,TRUE,0,5.48,985,1972,58547454,gas,TRUE,TRUE,800,57,well_kept,sophisticated,negotiable,FALSE,apartment,80995,2,3,2,FALSE,2,Feldmoching,85,Feb20
190,central_heating,FALSE,TRUE,7,5.73,NA,1991,113492922,district_heating,FALSE,TRUE,1380,66,NA,NA,NA,TRUE,NA,81371,2,1,2,FALSE,3,Sendling,NA,Oct19
200,floor_heating,TRUE,TRUE,13,4.79,1350,2019,114618985,district_heating,TRUE,TRUE,1150,31,first_time_use,sophisticated,no,TRUE,NA,81737,1,1,1,TRUE,1,Perlach,NA,Feb20
100,central_heating,FALSE,TRUE,13,6.23,1580,1966,113754276,district_heating,TRUE,TRUE,1390,69.5,fully_renovated,normal,negotiable,TRUE,other,80809,2,4,2,FALSE,3,Milbertshofen,90,Oct19
242,floor_heating,FALSE,TRUE,13,7.04,2312,2017,111154179,district_heating,TRUE,TRUE,2070,90,mint_condition,sophisticated,no,TRUE,apartment,81541,3,1,3,FALSE,4,Haidhausen,NA,May19
140,central_heating,FALSE,TRUE,7,7.8,950,1973,94160318,oil,TRUE,FALSE,810,28,well_kept,normal,no,TRUE,apartment,80687,1,2,1,FALSE,1,Laim,NA,May19
450,central_heating,FALSE,TRUE,42,7.32,3429,2003,111360998,district_heating,TRUE,TRUE,2979,143,first_time_use_after_refurbishment,sophisticated,NA,TRUE,penthouse,80339,4,4,4,FALSE,6,Schwanthalerhöhe,NA,May19
150,central_heating,FALSE,FALSE,8,5.57,NA,2018,115641122,NA,TRUE,TRUE,950,23.22,NA,sophisticated,NA,TRUE,apartment,80804,1,7,1,FALSE,1,Schwabing,NA,Feb20
80,floor_heating,TRUE,TRUE,21,5.23,NA,2019,113445546,NA,TRUE,TRUE,1996,99.82,first_time_use,sophisticated,no,FALSE,ground_floor,81245,3,0,3,TRUE,4,Aubing,100,Oct19
156.02,central_heating,TRUE,TRUE,2,5.09,1204.26,2019,113680391,NA,FALSE,TRUE,938.42,75.74,NA,NA,NA,TRUE,apartment,81739,3,4,3,FALSE,3,Perlach,109.82,Oct19
0,NA,FALSE,TRUE,29,5.15,2200,2014,113614236,wood,FALSE,FALSE,2200,106,NA,NA,NA,TRUE,NA,81245,3,2,3,FALSE,5,Aubing,NA,Oct19
160,central_heating,FALSE,FALSE,11,5.55,2080,1910,115588148,gas,TRUE,TRUE,1920,82,first_time_use_after_refurbishment,luxury,NA,FALSE,ground_floor,80939,4,0,4,TRUE,4,Freimann,NA,Feb20
350,floor_heating,FALSE,TRUE,9,4.88,2300,2018,115457426,solar_heating,FALSE,TRUE,1950,102,mint_condition,sophisticated,negotiable,TRUE,penthouse,81247,3,NA,3,TRUE,5,Obermenzing,NA,Feb20
250,heat_pump,FALSE,FALSE,10,4.85,2150,2012,114508713,district_heating,TRUE,FALSE,1900,136,mint_condition,sophisticated,no,TRUE,NA,81249,4,2,4,FALSE,6,Aubing,NA,Feb20
410,central_heating,FALSE,TRUE,23,5.26,3080,1980,115565582,gas,TRUE,TRUE,2670,150,first_time_use_after_refurbishment,sophisticated,negotiable,TRUE,apartment,81925,4.5,1,4,TRUE,6,Bogenhausen,NA,Feb20
270,gas_heating,FALSE,TRUE,36,7.09,1770,NA,111318902,gas,TRUE,TRUE,1500,58,mint_condition,normal,no,TRUE,ground_floor,80799,2.5,NA,2,TRUE,2,Maxvorstadt,NA,May19
105,central_heating,FALSE,TRUE,5,5.72,885,1965,115268945,gas,TRUE,TRUE,780,31,well_kept,normal,NA,FALSE,apartment,81549,1,2,1,FALSE,1,Ramersdorf,NA,Feb20
92,floor_heating,FALSE,TRUE,8,5.56,1242,NA,113550803,NA,TRUE,TRUE,1090,64,NA,NA,no,TRUE,apartment,81927,2,3,2,FALSE,3,Bogenhausen,60,Oct19
500,floor_heating,FALSE,TRUE,0,5.59,3500,2008,115487869,district_heating,TRUE,TRUE,3000,97,mint_condition,sophisticated,no,TRUE,apartment,80636,4,1,4,TRUE,4,Maxvorstadt,NA,Feb20
554.85,NA,FALSE,TRUE,7,6.42,4390.85,1965,110828462,gas,TRUE,TRUE,3836,137,NA,sophisticated,NA,TRUE,ground_floor,80538,3.5,2,3,FALSE,6,Lehel,NA,May19
190,central_heating,FALSE,TRUE,8,5.21,1082,1965,113824060,district_heating,FALSE,FALSE,892,59.35,fully_renovated,NA,no,TRUE,apartment,81475,2,4,2,FALSE,2,Fürstenried,NA,Oct19
0,NA,FALSE,TRUE,29,7.43,3200,2005,107304705,gas,FALSE,FALSE,3200,135,NA,NA,NA,TRUE,NA,80337,4,2,4,FALSE,6,Ludwigsvorstadt_Isarvorstadt,NA,Sep18
160,floor_heating,TRUE,FALSE,19,5.39,1808,2019,113861755,NA,FALSE,TRUE,1498,81,first_time_use,NA,NA,FALSE,roof_storey,81377,3,NA,3,FALSE,4,Hadern,100,Oct19
290,floor_heating,TRUE,TRUE,13,7.11,2570,2019,111000964,district_heating,TRUE,TRUE,2280,93,first_time_use,sophisticated,NA,TRUE,apartment,80634,3,3,3,FALSE,4,Neuhausen,NA,May19
0,NA,FALSE,FALSE,30,6.26,2190,1961,111204983,heat_supply,FALSE,FALSE,2190,63,NA,NA,NA,FALSE,NA,80538,2,2,2,FALSE,3,Lehel,NA,May19
0,NA,FALSE,TRUE,29,6.12,2500,1867,114313463,gas,FALSE,TRUE,2500,89,NA,NA,NA,FALSE,NA,81543,3.5,1,3,FALSE,4,Au,NA,Feb20
280,NA,FALSE,TRUE,10,4.92,1470,1967,113861410,district_heating,TRUE,TRUE,1190,96,well_kept,sophisticated,no,TRUE,apartment,81477,2.5,5,2,FALSE,4,Solln,NA,Oct19
180,floor_heating,TRUE,TRUE,5,4.9,1475,2019,115454271,district_heating,TRUE,TRUE,1200,57.9,first_time_use,sophisticated,negotiable,TRUE,apartment,81249,2,2,2,FALSE,2,Aubing,NA,Feb20
0,NA,FALSE,TRUE,24,5.36,1700,1959,115526485,gas,FALSE,TRUE,1700,53,NA,NA,NA,FALSE,NA,81373,2,4,2,FALSE,2,Sendling,NA,Feb20
0,NA,FALSE,FALSE,22,5.53,1900,1905,115695408,gas,FALSE,TRUE,1900,59,NA,NA,NA,TRUE,NA,80634,2,2,2,FALSE,2,Neuhausen,NA,Feb20
75,central_heating,FALSE,FALSE,5,5.43,720,1984,113432055,gas,TRUE,TRUE,595,41,NA,NA,NA,FALSE,NA,80639,1,2,1,FALSE,2,Nymphenburg,50,Oct19
0,NA,FALSE,TRUE,29,5.41,2900,NA,114545441,NA,FALSE,FALSE,2900,98,NA,NA,NA,FALSE,NA,81667,3.5,2,3,FALSE,4,Haidhausen,NA,Feb20
70,central_heating,FALSE,TRUE,11,5.56,990,1956,113850878,district_heating,TRUE,TRUE,920,28,fully_renovated,sophisticated,negotiable,TRUE,other,81677,1,6,1,FALSE,1,Bogenhausen,NA,Oct19
200,floor_heating,TRUE,TRUE,9,6.27,1625,2019,111381501,gas,TRUE,TRUE,1425,74.97,first_time_use,NA,negotiable,TRUE,terraced_flat,81476,2,1,2,FALSE,3,Forstenried,NA,May19
200,oil_heating,FALSE,TRUE,12,5.56,2500,1968,112828243,oil,FALSE,TRUE,2300,80,first_time_use_after_refurbishment,luxury,negotiable,FALSE,apartment,81925,2,1,2,FALSE,3,Bogenhausen,NA,Oct19
100,floor_heating,TRUE,TRUE,15,6.97,1200,2017,106865979,gas,TRUE,TRUE,1100,41,mint_condition,sophisticated,NA,FALSE,apartment,81476,1,2,1,FALSE,2,Forstenried,NA,Sep18
0,NA,FALSE,TRUE,19,5.9,1060,1975,115699410,oil,FALSE,TRUE,1060,28,NA,NA,NA,TRUE,NA,80807,1,1,1,FALSE,1,Milbertshofen,NA,Feb20
150,NA,FALSE,TRUE,6,9.4,1150,NA,85401662,NA,TRUE,FALSE,1000,52,NA,NA,negotiable,TRUE,NA,80807,2,2,2,FALSE,2,Milbertshofen,NA,Feb20
110,central_heating,FALSE,TRUE,18,5.57,1300,1961,115515062,oil,FALSE,TRUE,1090,66.08,modernized,normal,NA,TRUE,apartment,81541,2.5,2,2,FALSE,3,Ramersdorf,100,Feb20
50,central_heating,FALSE,TRUE,5,7.43,1450,1910,107300298,NA,TRUE,TRUE,1400,70,refurbished,normal,negotiable,FALSE,other,80337,2,1,2,FALSE,3,Ludwigsvorstadt_Isarvorstadt,NA,Sep18
